neighborhood_id,neighborhood,latitude,longitude
870,78704,30.24543,-97.78577
871,78757,30.3466,-97.72866
872,78703,30.2759,-97.76448
873,78704,30.23871,-97.77511
874,78741,30.22499,-97.74415
875,78702,30.25622,-97.71446
876,78704,30.24392,-97.77249
877,78745,30.20551,-97.80587
878,78704,30.24465,-97.73865
879,78703,30.29262,-97.76361
880,78703,30.27725,-97.75402
881,78702,30.27596,-97.71551
882,78723,30.30999,-97.70325
883,78704,30.23604,-97.74897
884,78756,30.31478,-97.74487
885,78737,30.23182,-97.91703
886,78704,30.25569,-97.74675
887,78749,30.20842,-97.88367
888,78721,30.27334,-97.67696
889,78703,30.29432,-97.7657
890,78701,30.25682,-97.73901
891,78748,30.18064,-97.8032
892,78704,30.24313,-97.74096
893,78702,30.26518,-97.71699
894,78702,30.2773,-97.71773
895,78703,30.28954,-97.77242
896,78731,30.36274,-97.78148
897,78703,30.27511,-97.76221
898,78704,30.25796,-97.75232
899,78704,30.249,-97.75021
900,78704,30.24503,-97.74745
901,78723,30.30633,-97.69966
902,78702,30.26138115,-97.73110199
903,78704,30.25048,-97.7621
904,78722,30.29214,-97.71816
905,78702,30.26803,-97.73077
906,78731,30.31663,-97.77379
907,78705,30.30047,-97.73909
908,78722,30.28093,-97.7187
909,78749,30.23133,-97.82327
910,78758,30.37097,-97.7136
911,78750,30.46024,-97.81008
912,78750,30.45868,-97.80963
913,78703,30.27659,-97.75879
914,78702,30.26706,-97.71607
915,78702,30.25752,-97.73416
916,78702,30.27723,-97.71242
917,78704,30.23963,-97.75897
918,78704,30.25045,-97.74939
919,78751,30.30818,-97.71701
920,78751,30.30997,-97.72687
921,78723,30.29325,-97.68528
922,78704,30.24951,-97.74346
923,78704,30.23453,-97.76127
924,78741,30.23902,-97.73421
925,78702,30.27685,-97.70103
926,78704,30.23474,-97.75279
927,78702,30.26308,-97.70391
928,78702,30.25295,-97.72735
929,78704,30.26169,-97.77364
930,78704,30.24755,-97.7474
931,78745,30.2039,-97.78423
932,78745,30.1873,-97.77809
933,78702,30.27859,-97.71755
934,78704,30.24259,-97.78476
935,78757,30.34239,-97.74861
936,78722,30.28875,-97.71433
937,78705,30.28717,-97.72513
938,78702,30.27322,-97.72714
939,78741,30.22092,-97.72887
940,78703,30.27505,-97.7587
941,78745,30.18627,-97.81457
942,78701,30.26632,-97.73543
943,78704,30.24605,-97.75468
944,78731,30.32808,-97.75246
945,78744,30.1997,-97.73786
946,78702,30.26052,-97.73343
947,78704,30.23929,-97.7843
948,78752,30.33844,-97.70887
949,78704,30.22981,-97.76695
950,78701,30.26643,-97.74199
951,78701,30.26837,-97.74247
952,78704,30.24842,-97.75245
953,78704,30.24995,-97.76877
954,78704,30.25061,-97.76033
955,78723,30.30799,-97.7015
956,78704,30.25506,-97.74686
957,78746,30.25882,-97.78863
958,78751,30.30958,-97.72568
959,78741,30.2217,-97.72122
960,78703,30.26925,-97.75464
961,78729,30.46482,-97.78645
962,78704,30.26225,-97.77611
963,78701,30.26838,-97.74082
964,78701,30.2664,-97.7429
965,78701,30.26678,-97.74247
966,78702,30.26735033,-97.72382738
967,78702,30.25863,-97.73087
968,78704,30.25356,-97.74348
969,78702,30.25701,-97.72663
970,78703,30.27965,-97.756
971,78704,30.2393,-97.73958
972,78722,30.28268,-97.72126
973,78702,30.25884,-97.73061
974,78702,30.28013,-97.7072
975,78722,30.28751,-97.71599
976,78704,30.25365,-97.76731
977,78745,30.21248,-97.82867
978,78741,30.22749,-97.74269
979,78723,30.31224,-97.70115
980,78703,30.27804,-97.75824
981,78750,30.45988,-97.79916
982,78722,30.28148,-97.71742
983,78759,30.39522,-97.74044
984,78741,30.23557,-97.71059
985,78704,30.24583,-97.749
986,78702,30.2801,-97.71402
987,78756,30.32966,-97.73582
988,78702,30.26286,-97.70703
989,78704,30.25759,-97.75208
990,78745,30.20162,-97.81211
991,78759,30.39746,-97.75073
992,78741,30.23983,-97.73227
993,78754,30.37971,-97.65235
994,78704,30.24004,-97.75086
995,78704,30.24503,-97.76059
996,78704,30.2459,-97.78356
997,78737,30.23128,-97.91864
998,78702,30.26639,-97.72359
999,78704,30.23832,-97.78444
1000,78704,30.23484,-97.78532
1001,78702,30.27984,-97.71393
1002,78704,30.25507,-97.76569
1003,78701,30.26431,-97.74004
1004,78732,30.41551,-97.89279
1005,78745,30.22201,-97.77563
1006,78705,30.29201,-97.74378
1007,78702,30.27453765,-97.7299428
1008,78704,30.25482,-97.74511
1009,78703,30.30548,-97.75601
1010,78705,30.30124,-97.73905
1011,78701,30.26944,-97.75068
1012,78702,30.26142,-97.73069
1013,78702,30.27799,-97.70229
1014,78751,30.30501,-97.73573
1015,78701,30.27065,-97.73551
1016,78741,30.23721,-97.73369
1017,78756,30.31153,-97.74386
1018,78754,30.34449,-97.67251
1019,78723,30.30581,-97.68605
1020,78704,30.25447,-97.76668
1021,78704,30.25222,-97.75582
1022,78741,30.22900581,-97.69228363
1023,78702,30.27674,-97.71591
1024,78704,30.25305,-97.75891
1025,78745,30.22157,-97.80192
1026,78702,30.2682,-97.72591
1027,78705,30.2975,-97.73916
1028,78752,30.33896,-97.7122
1029,78702,30.27468,-97.72352
1030,78731,30.35742,-97.74912
1031,78702,30.27209,-97.71456
1032,78704,30.25976,-97.77286
1033,78727,30.4189,-97.728
1034,78704,30.24304,-97.75468
1035,78705,30.28649,-97.7466
1036,78704,30.24408,-97.75785
1037,78751,30.30312,-97.72393
1038,78705,30.2862,-97.74811
1039,78704,30.23487,-97.79002
1040,78702,30.26736,-97.70446
1041,78705,30.29167,-97.74362
1042,78745,30.22244,-97.80487
1043,78756,30.33321,-97.7385
1044,78704,30.24597,-97.78298
1045,78702,30.27055,-97.72625
1046,78723,30.30901,-97.68922
1047,78722,30.29252,-97.71107
1048,78705,30.28967,-97.7485
1049,78745,30.22315,-97.77492
1050,78746,30.25761,-97.78865
1051,78703,30.27904,-97.75842
1052,78704,30.24138,-97.78397
1053,78704,30.23229,-97.76326
1054,78703,30.27373,-97.75619
1055,78703,30.29477,-97.77365
1056,78722,30.28663,-97.72464
1057,78703,30.27776,-97.76072
1058,78702,30.27448,-97.70885
1059,78757,30.36053,-97.72308
1060,78746,30.25771,-97.79145
1061,78704,30.25563,-97.75179
1062,78747,30.16014,-97.74002
1063,78702,30.24987,-97.72389
1064,78721,30.28257,-97.67582
1065,78702,30.26457,-97.71554
1066,78721,30.28036,-97.6764
1067,78703,30.30717,-97.75189
1068,78703,30.27953,-97.7524
1069,78752,30.33856,-97.71378
1070,78705,30.29126,-97.74542
1071,78741,30.24401,-97.72731
1072,78702,30.25592,-97.72428
1073,78702,30.26578,-97.73351
1074,78733,30.32868,-97.88041
1075,78705,30.28566,-97.74886
1076,78745,30.21091,-97.81668
1077,78739,30.18654,-97.89452
1078,78741,30.2472,-97.73074
1079,78705,30.28343,-97.7439
1080,78704,30.23617,-97.74712
1081,78732,30.32754,-97.92159
1082,78702,30.2608,-97.73225
1083,78748,30.17313,-97.82356
1084,78703,30.28518,-97.76592
1085,78702,30.27217,-97.71782
1086,78702,30.25179,-97.72465
1087,78704,30.26161,-97.77196
1088,78728,30.47685,-97.68275
1089,78704,30.25626,-97.76552
1090,78704,30.25911,-97.76377
1091,78705,30.29599,-97.73279
1092,78702,30.25417,-97.71555
1093,78705,30.29381,-97.74554
1094,78704,30.25301,-97.74692
1095,78702,30.25534,-97.70298
1096,78721,30.27589,-97.68787
1097,78751,30.30635,-97.72289
1098,78749,30.22718,-97.85813
1099,78702,30.27451,-97.73002
1100,78756,30.31808,-97.73177
1101,78757,30.34618,-97.74512
1102,78702,30.27711,-97.71075
1103,78704,30.24399,-97.75382
1104,78751,30.31115,-97.73265
1105,78704,30.25232,-97.77942
1106,78703,30.30196,-97.75752
1107,78704,30.22849178,-97.76567715
1108,78705,30.28948,-97.74847
1109,78705,30.28582,-97.74803
1110,78745,30.20961,-97.76983
1111,78723,30.29681,-97.68761
1112,78751,30.30114,-97.72344
1113,78704,30.25328,-97.76533
1114,78705,30.29344,-97.73404
1115,78722,30.29463,-97.71921
1116,78723,30.3004,-97.68454
1117,78702,30.25994,-97.73358
1118,78745,30.21986,-97.77223
1119,78702,30.25234984,-97.72388546
1120,78751,30.31197,-97.73021
1121,78723,30.31468,-97.68302
1122,78705,30.29277,-97.74653
1123,78704,30.2511,-97.76351
1124,78741,30.24771,-97.73127
1125,78704,30.24411,-97.73858
1126,78741,30.24262,-97.72299
1127,78704,30.25516,-97.74426
1128,78741,30.24451,-97.72666
1129,78722,30.28436,-97.71759
1130,78704,30.24112,-97.75762
1131,78722,30.29045,-97.71908
1132,78704,30.25159,-97.75918
1133,78704,30.24977,-97.73872
1134,78744,30.17869,-97.75264
1135,78704,30.2435,-97.77979
1136,78751,30.30219,-97.73395
1137,78701,30.27066,-97.74162
1138,78705,30.29173,-97.74494
1139,78704,30.23921,-97.75739
1140,78705,30.28746,-97.74792
1141,78731,30.30929,-97.75231
1142,78731,30.35017,-97.75385
1143,78751,30.31538,-97.73363
1144,78704,30.23143,-97.76656
1145,78704,30.22845,-97.76798
1146,78751,30.31367,-97.73508
1147,78741,30.23216,-97.72807
1148,78748,30.18268,-97.79659
1149,78705,30.29016,-97.75142
1150,78746,30.27841,-97.78992
1151,78704,30.24678,-97.76018
1152,78741,30.2305,-97.72593
1153,78741,30.23294,-97.7361
1154,78751,30.31432,-97.71621
1155,78702,30.26878,-97.73059
1156,78705,30.28677,-97.746
1157,78705,30.29142,-97.74876
1158,78705,30.29372,-97.74154
1159,78705,30.29164,-97.72922
1160,78751,30.31163,-97.72468
1161,78704,30.25558,-97.74481
1162,78703,30.27409,-97.75935
1163,78744,30.18026,-97.7751
1164,78758,30.39845,-97.69929
1165,78701,30.26472,-97.73681
1166,78704,30.23902,-97.73899
1167,78745,30.21048,-97.76959
1168,78749,30.23284,-97.82877
1169,78723,30.31352,-97.70515
1170,78703,30.28161,-97.76093
1171,78704,30.25708,-97.77916
1172,78750,30.38585,-97.79789
1173,78703,30.29732,-97.78347
1174,78751,30.32328,-97.72752
1175,78746,30.26083,-97.8005
1176,78703,30.3026,-97.75125
1177,78704,30.24411,-97.73858
1178,78745,30.22234,-97.794
1179,78704,30.25162,-97.75561
1180,78751,30.30747,-97.72707
1181,78704,30.25764,-97.7529
1182,78746,30.27235,-97.80954
1183,78741,30.22709,-97.73003
1184,78751,30.31094,-97.72284
1185,78704,30.24384,-97.764
1186,78703,30.26811,-97.75296
1187,78702,30.25538012,-97.72156596
1188,78756,30.31137,-97.74686
1189,78701,30.26408,-97.74026
1190,78751,30.30384,-97.73301
1191,78731,30.35702,-97.75232
1192,78704,30.25383,-97.78326
1193,78704,30.24505,-97.74042
1194,78705,30.28912926,-97.74624634
1195,78750,30.46104,-97.7978
1196,78751,30.30931,-97.7195
1197,78704,30.23323,-97.77959
1198,78758,30.36865,-97.69854
1199,78751,30.30497,-97.71738
1200,78701,30.26867997,-97.74076265
1201,78702,30.25596,-97.73389
1202,78704,30.24336,-97.75225
1203,78756,30.30917,-97.74654
1204,78756,30.31356,-97.73939
1205,78705,30.28918,-97.74944
1206,78702,30.27968,-97.71299
1207,78756,30.31948,-97.7413
1208,78704,30.25437,-97.76158
1209,78749,30.22581793,-97.86992222
1210,78702,30.27772,-97.70197
1211,78702,30.25405,-97.72702
1212,78705,30.28941,-97.74821
1213,78745,30.2184,-97.7879
1214,78703,30.29469,-97.77688
1215,78704,30.25867,-97.77812
1216,78723,30.30287,-97.69059
1217,78745,30.22281,-97.7926
1218,78701,30.27903,-97.74486
1219,78721,30.27972,-97.68422
1220,78704,30.24381,-97.75987
1221,78704,30.26137,-97.76636
1222,78703,30.27907,-97.75143
1223,78725,30.24743,-97.5593
1224,78723,30.31502,-97.69379
1225,78729,30.46974,-97.77796
1226,78703,30.27497,-97.75456
1227,78702,30.2806,-97.71204
1228,78705,30.29805,-97.73215
1229,78704,30.23376,-97.7911
1230,78704,30.22544,-97.76379
1231,78723,30.31416,-97.70009
1232,78745,30.21971,-97.77189
1233,78702,30.25686537,-97.72818815
1234,78758,30.41293,-97.69782
1235,78703,30.28401,-97.77405
1236,78736,30.24501,-98.00361
1237,78723,30.30551,-97.67792
1238,78751,30.30294,-97.73451
1239,78752,30.32309,-97.72023
1240,78704,30.25129123,-97.74326342
1241,78702,30.27175,-97.72864
1242,78751,30.3119,-97.73099
1243,78704,30.23979,-97.74579
1244,78704,30.25631,-97.75735
1245,78702,30.27025,-97.72569
1246,78751,30.32197,-97.72521
1247,78702,30.27239,-97.73103
1248,78730,30.33522,-97.82159
1249,78704,30.24643,-97.75493
1250,78722,30.28047,-97.71866
1251,78745,30.21625,-97.78064
1252,78701,30.25824,-97.73877
1253,78727,30.43806,-97.74219
1254,78739,30.18908,-97.90794
1255,78727,30.43992,-97.75195
1256,78703,30.30069,-97.75791
1257,78751,30.32197,-97.72521
1258,78733,30.34739,-97.85929
1259,78704,30.24817,-97.77858
1260,78704,30.25382,-97.74695
1261,78732,30.3814,-97.87849
1262,78702,30.25365,-97.72198
1263,78704,30.26273,-97.77621
1264,78704,30.26289,-97.76482
1265,78756,30.32245,-97.7375
1266,78702,30.25557,-97.73292
1267,78702,30.26454,-97.72239
1268,78751,30.30945,-97.72698
1269,78746,30.29409,-97.83361
1270,78728,30.43709,-97.68331
1271,78704,30.23381,-97.76111
1272,78757,30.33235,-97.72942
1273,78726,30.43209,-97.87249
1274,78704,30.2476,-97.75438
1275,78723,30.288,-97.67523
1276,78731,30.32211,-97.75154
1277,78751,30.31049,-97.72977
1278,78703,30.27816,-97.75185
1279,78751,30.32229,-97.72521
1280,78722,30.28713,-97.70897
1281,78704,30.23304,-97.7496
1282,78746,30.26728,-97.7683
1283,78744,30.16464,-97.77936
1284,78751,30.30398,-97.73346
1285,78751,30.31235,-97.72326
1286,78758,30.40644,-97.70119
1287,78703,30.29245,-97.76228
1288,78722,30.29141808,-97.72016907
1289,78759,30.36679,-97.74519
1290,78722,30.29401,-97.71609
1291,78722,30.29581,-97.71566
1292,78735,30.27719,-97.85583
1293,78704,30.24932,-97.74901
1294,78759,30.40253,-97.74848
1295,78704,30.25716,-97.7598
1296,78751,30.30844,-97.72484
1297,78701,30.27408,-97.74287
1298,78734,30.38812,-97.91895
1299,78723,30.31808,-97.67461
1300,78758,30.35882,-97.70242
1301,78727,30.43992,-97.75195
1302,78748,30.17752,-97.82268
1303,78737,30.22344,-97.91121
1304,78754,30.3346,-97.64651
1305,78703,30.27455,-97.76346
1306,78738,30.3067,-97.91958
1307,78722,30.29138,-97.71684
1308,78702,30.2799,-97.71459
1309,78751,30.32197,-97.72521
1310,78702,30.27635,-97.71055
1311,78734,30.37942,-97.93031
1312,78751,30.32197,-97.72521
1313,78702,30.25803,-97.71425
1314,78704,30.23127,-97.78431
1315,78741,30.24238,-97.73176
1316,78745,30.21729,-97.77624
1317,78727,30.43992,-97.75195
1318,78704,30.26108,-97.7737
1319,78744,30.18872,-97.73976
1320,78704,30.25339,-97.74863
1321,78701,30.26845,-97.74113
1322,78701,30.26646,-97.74069
1323,78704,30.25728,-97.7665
1324,78702,30.27532,-97.73089
1325,78705,30.29027,-97.73448
1326,78746,30.27791,-97.79544
1327,78751,30.32197,-97.72521
1328,78702,30.25777964,-97.72852792
1329,78750,30.38378,-97.79941
1330,78738,30.34412,-97.99329
1331,78759,30.37893,-97.74305
1332,78728,30.4428,-97.68193
1333,78744,30.19225,-97.73784
1334,78702,30.25444,-97.71725
1335,78704,30.24876,-97.75582
1336,78744,30.1982,-97.73388
1337,78751,30.31048,-97.7288
1338,78736,30.24117,-97.89935
1339,78704,30.24536,-97.75031
1340,78703,30.30369,-97.75461
1341,78703,30.27955,-97.76369
1342,78702,30.26133,-97.73065
1343,78703,30.29936,-97.78114
1344,78745,30.19136925,-97.80358357
1345,78703,30.29905,-97.78124
1346,78704,30.24604,-97.7441
1347,78757,30.3477,-97.74278
1348,78702,30.26755,-97.73103
1349,78704,30.24491,-97.73755
1350,78757,30.3468,-97.73593
1351,78705,30.28803,-97.7508
1352,78703,30.27448,-97.75861
1353,78745,30.21749,-97.79516
1354,78756,30.31488,-97.74456
1355,78752,30.34274,-97.71181
1356,78731,30.35317,-97.76037
1357,78749,30.20805,-97.84183
1358,78751,30.30253,-97.73618
1359,78741,30.23326,-97.73404
1360,78751,30.32229,-97.72521
1361,78704,30.25852,-97.76299
1362,78704,30.26166,-97.77308
1363,78745,30.20753,-97.76386
1364,78704,30.24229,-97.76566
1365,78704,30.2454,-97.75576
1366,78727,30.4394,-97.74338
1367,78746,30.27759,-97.79399
1368,78704,30.25653,-97.77409
1369,78734,30.38326,-97.92954
1370,78703,30.2793,-97.76594
1371,78741,30.24222,-97.72461
1372,78724,30.29857,-97.64089
1373,78704,30.23003,-97.76258
1374,78751,30.31045,-97.7248
1375,78741,30.22643,-97.70196
1376,78748,30.14598,-97.84254
1377,78746,30.25861,-97.78812
1378,78704,30.24302,-97.7477
1379,78756,30.31123,-97.74098
1380,78745,30.21719,-97.77448
1381,78736,30.239,-97.99579
1382,78725,30.25846,-97.66777
1383,78741,30.22839,-97.72529
1384,78741,30.22813,-97.73597
1385,78741,30.24484,-97.72905
1386,78704,30.24771,-97.78033
1387,78703,30.27477,-97.76204
1388,78731,30.33776,-97.76009
1389,78703,30.27804,-97.75942
1390,78703,30.27441,-97.75453
1391,78752,30.33236,-97.71198
1392,78705,30.29374,-97.7211
1393,78704,30.24384,-97.78054
1394,78753,30.37111,-97.67021
1395,78751,30.30561,-97.71953
1396,78702,30.27602,-97.71996
1397,78756,30.32542,-97.73148
1398,78723,30.2934,-97.70705
1399,78702,30.27707,-97.72923
1400,78705,30.29396,-97.73604
1401,78704,30.24154169,-97.73739901
1402,78704,30.25775,-97.75264
1403,78748,30.1639,-97.85255
1404,78746,30.26088,-97.78871
1405,78702,30.25673,-97.7345
1406,78704,30.22465,-97.75478
1407,78759,30.37604,-97.74562
1408,78704,30.25418,-97.76884
1409,78704,30.24349,-97.74928
1410,78737,30.22683,-97.91138
1411,78703,30.29824,-97.75659
1412,78703,30.28931,-97.76839
1413,78723,30.30839,-97.68366
1414,78751,30.32197,-97.72521
1415,78704,30.24509,-97.75798
1416,78703,30.27559,-97.7617
1417,78702,30.26339,-97.72609
1418,78745,30.21299,-97.76714
1419,78702,30.25882,-97.72362
1420,78745,30.20422,-97.79965
1421,78704,30.24167,-97.73864
1422,78704,30.25166,-97.74321
1423,78745,30.21918,-97.77025
1424,78704,30.24349,-97.7428
1425,78746,30.25717,-97.79093
1426,78741,30.23071,-97.72861
1427,78704,30.24791,-97.77176
1428,78704,30.26323,-97.77488
1429,78702,30.2713,-97.73184
1430,78704,30.26179,-97.76891
1431,78702,30.25488,-97.72509
1432,78741,30.24715,-97.73286
1433,78704,30.25519,-97.75312
1434,78751,30.30049,-97.72802
1435,78746,30.26858,-97.80035
1436,78704,30.26162,-97.78127
1437,78704,30.23025,-97.76139
1438,78702,30.2634,-97.71629
1439,78745,30.20996,-97.78807
1440,78704,30.23716,-97.75076
1441,78745,30.22544,-97.79012
1442,78741,30.24132,-97.72258
1443,78735,30.23954,-97.84969
1444,78749,30.23273,-97.83328
1445,78751,30.30188,-97.72056
1446,78702,30.27007,-97.71512
1447,78735,30.29129,-97.85131
1448,78751,30.30428,-97.73452
1449,78702,30.27694,-97.72978
1450,78757,30.34044,-97.74537
1451,78704,30.24866,-97.7442
1452,78702,30.2698,-97.73014
1453,78704,30.24248,-97.78427
1454,78704,30.26355,-97.76376
1455,78751,30.30232,-97.72034
1456,78702,30.28127,-97.70655
1457,78722,30.28439,-97.70554
1458,78758,30.40838,-97.6944
1459,78746,30.25876,-97.78725
1460,78753,30.40446,-97.64952
1461,78705,30.28856,-97.75007
1462,78751,30.31066,-97.71807
1463,78702,30.25398,-97.72508
1464,78705,30.28773,-97.72529
1465,78746,30.26999,-97.78865
1466,78704,30.26468,-97.76331
1467,78745,30.20716,-97.77544
1468,78704,30.24515,-97.75356
1469,78746,30.25252,-97.7963
1470,78703,30.27454,-97.76459
1471,78725,30.26198,-97.66765
1472,78704,30.26241,-97.77556
1473,78722,30.28679,-97.71937
1474,78758,30.38388,-97.69735
1475,78746,30.29575,-97.81641
1476,78704,30.23583,-97.79
1477,78722,30.28523,-97.71417
1478,78741,30.24022,-97.69554
1479,78751,30.31957,-97.71786
1480,78737,30.15568,-97.96937
1481,78748,30.17584,-97.84563
1482,78746,30.25907,-97.79013
1483,78704,30.24371,-97.76338
1484,78723,30.30955,-97.68768
1485,78754,30.36677,-97.6544
1486,78703,30.28683,-97.7657
1487,78704,30.25734,-97.76308
1488,78745,30.22936,-97.79375
